P3-L3FB,STANDARD POSITION PL (ROBOT) AM-28,,
P3-L3F5,STANDARD POSITION PL (ROBOT) AM-22,,
P3-L3E5,STANDARD POSITION PL (ROBOT) AM-6,,
P3-L3DF,FAULT PL (ROBOT) AM-32,,
P3-L3C8,FAULT PL (ROBOT) AM-9,,
P3-L3BC,FAILURE PL (ROBOT) AM-29,,
P3-L3B0,FAILURE PL (ROBOT) AM-17,,
P3-L3A2,FAILURE PL (ROBOT) AM-3,,
P3-L394,MACHINING COMPLETED PL (ROBOT) AM-21,,
P3-L38E,MACHINING COMPLETED PL (ROBOT) AM-15,,
P3-L382,MACHINING COMPLETED PL (ROBOT) AM-3,,
P3-L378,HOME POSITION PL (ROBOT) AM-25,,
P3-L329,ROBOT MASTER ON PL (ROBOT) AM-10,,
P3-L310,AUTO PL (ROBOT) AM-17,,
P3-L30C,AUTO PL (ROBOT) AM-13,,
P3-L2F9,ALARM PL (ROBOT) AM-26,,
P3-L2E8,ALARM PL (ROBOT) AM-9,,
P3-L2A7,R/B-8 TIP FORMING ON,,
P3-L272,TERMINAL3 PL,,
P3-L0F3,PCS ERR 4,,
P3-L0BE,WRITE DATA SELECTING PL28,,
P3-L0A7,WRITE DATA SELECTING PL5,,
P3-L088,ANSWER BACK ERROR,,
P3-L727,SELECTING ROBOT PL(PROCESS) 1ST-8,,
P3-L71F,TIP EXCHANGE MANU. -8,,
P3-L715,TIP EXCHANGE TIME PL6 (PROCESS),,
P3-L596,DEVICE SELECTION (R),,
P3-L532,PIF.2 CHECK SELECTING,,
P3-L50C,OPERATION MODE PB13,,
P3-L500,OPERATION MODE PL1,,
P3-L4F8,PERIODIC EXCHANGE,,
P3-L4C5,WELD TIMER 6-COMM. DISCONNECT SITUATION,,
P3-L4BB,BETWEEN PRODUCTION 1-COMM. DISCONNECT SITUATION,,
P3-L440,PROCESS SELECTING STATE ST-1 PL,,
P3-L3FC,STANDARD POSITION PL (ROBOT) AM-29,,
P3-L3E4,STANDARD POSITION PL (ROBOT) AM-5,,
P3-L3B1,FAILURE PL (ROBOT) AM-18,,
P3-L3A1,FAILURE PL (ROBOT) AM-2,,
P3-L38F,MACHINING COMPLETED PL (ROBOT) AM-16,,
P3-L383,MACHINING COMPLETED PL (ROBOT) AM-4,,
P3-L37F,HOME POSITION PL (ROBOT) AM-32,,
P3-L344,ROBOT AUTO RUNNING PL (ROBOT) AM-5,,
P3-L326,ROBOT MASTER ON PL (ROBOT) AM-7,,
P3-L317,AUTO PL (ROBOT) AM-24,,
P3-L30D,AUTO PL (ROBOT) AM-14,,
P3-L2F8,ALARM PL (ROBOT) AM-25,,
P3-L2E9,ALARM PL (ROBOT) AM-10,,
P3-L2BC,R/B-29 TIP FORMING ON,,
P3-L2AA,R/B-11 TIP FORMING ON,,
P3-L2A4,R/B-5 TIP FORMING ON,,
P3-L27D,PRODUCTION INSTRUCTION REVERSE SELECTION,,
P3-L273,TERMINAL4 PL,,
P3-L0F2,PCS ERR 3,,
P3-L0BD,WRITE DATA SELECTING PL27,,
P3-L0A8,WRITE DATA SELECTING PL6,,
P3-L003,DISCONNECTION PL,,
P3-L724,SELECTING ROBOT PL(PROCESS) 1ST-5,,
P3-L71E,TIP EXCHANGE MANU. -7,,
P3-L714,TIP EXCHANGE TIME PL5 (PROCESS),,
P3-L6A0,MATEHAN INTERLOCK 1/2 STATE PL,,
P3-L531,PRODUCTION INSTRUCTION 2 RETURN SELECTION,,
P3-L501,OPERATION MODE PB2,,
P3-L4B9,CARRIER-UNLOAD-COMMUNICATION DISCONNECT SITUATION,,
P3-L476,P2-L7 COMMUNICATION ALARM PL,,
P3-L3E3,STANDARD POSITION PL (ROBOT) AM-4,,
P3-L3BA,FAILURE PL (ROBOT) AM-27,,
P3-L3AC,FAILURE PL (ROBOT) AM-13,,
P3-L3A0,FAILURE PL (ROBOT) AM-1,,
P3-L384,MACHINING COMPLETED PL (ROBOT) AM-5,,
P3-L37A,HOME POSITION PL (ROBOT) AM-27,,
P3-L368,HOME POSITION PL (ROBOT) AM-9,,
P3-L359,ROBOT AUTO RUNNING PL (ROBOT) AM-26,,
P3-L34D,ROBOT AUTO RUNNING PL (ROBOT) AM-14,,
P3-L345,ROBOT AUTO RUNNING PL (ROBOT) AM-6,,
P3-L327,ROBOT MASTER ON PL (ROBOT) AM-8,,
P3-L316,AUTO PL (ROBOT) AM-23,,
P3-L30E,AUTO PL (ROBOT) AM-15,,
P3-L300,AUTO PL (ROBOT) AM-1,,
P3-L2BB,R/B-28 TIP FORMING ON,,
P3-L2A5,R/B-6 TIP FORMING ON,,
P3-L0A9,WRITE DATA SELECTING PL7,,
P3-L098,READ OUT NORMAL PL,,
P3-L002,CYCLE COMPLETED SIGNAL,,
P3-L73E,SELECTING ROBOT PL(PROCESS) 4ST-7,,
P3-L739,SELECTING ROBOT PL(PROCESS) 4ST-2,,
P3-L725,SELECTING ROBOT PL(PROCESS) 1ST-6,,
P3-L71D,TIP EXCHANGE MANU. -6,,
P3-L713,TIP EXCHANGE TIME PL4 (PROCESS),,
P3-L690,MATEHAN INTERLOCK 2/2 STATE PL,,
P3-L5D8,TIP EXCHANGE MANU. -1,,
P3-L5B0,TIP EXCHANGE OBJECT ROBOT(TIP FORMING ON),,
P3-L530,PRODUCTION INSTRUCTION 2 ADVANCE SELECTION,,
P3-L50A,OPERATION MODE PB11,,
P3-L4D0,EX PIF,,
P3-L4B8,CARRIER-LOAD-COMMUNICATION DISCONNECT SITUATION,,
P3-L477,P2-L8 COMMUNICATION ALARM PL,,
P3-L450,TIP EXCHANGE WORKING(FIXED QUANTITY),,
P3-L409,NO PROCESSING FAULT PL,,
P3-L3FA,STANDARD POSITION PL (ROBOT) AM-27,,
P3-L3E2,STANDARD POSITION PL (ROBOT) AM-3,,
P3-L3DA,FAULT PL (ROBOT) AM-27,,
P3-L3D4,FAULT PL (ROBOT) AM-21,,
P3-L3AB,FAILURE PL (ROBOT) AM-12,,
P3-L3A7,FAILURE PL (ROBOT) AM-8,,
P3-L399,MACHINING COMPLETED PL (ROBOT) AM-26,,
P3-L385,MACHINING COMPLETED PL (ROBOT) AM-6,,
P3-L375,HOME POSITION PL (ROBOT) AM-22,,
P3-L369,HOME POSITION PL (ROBOT) AM-10,,
P3-L358,ROBOT AUTO RUNNING PL (ROBOT) AM-25,,
P3-L34E,ROBOT AUTO RUNNING PL (ROBOT) AM-15,,
P3-L346,ROBOT AUTO RUNNING PL (ROBOT) AM-7,,
P3-L324,ROBOT MASTER ON PL (ROBOT) AM-5,,
P3-L315,AUTO PL (ROBOT) AM-22,,
P3-L30F,AUTO PL (ROBOT) AM-16,,
P3-L301,AUTO PL (ROBOT) AM-2,,
P3-L2F7,ALARM PL (ROBOT) AM-24,,
P3-L2BA,R/B-27 TIP FORMING ON,,
P3-L2A2,R/B-3 TIP FORMING ON,,
P3-L0BF,WRITE DATA SELECTING PL29,,
P3-L0B1,WRITE DATA SELECTING PL15,,
P3-L099,READ OUT FAILURE PL,,
P3-L001,HOME POSITION PL,,
P3-L73D,SELECTING ROBOT PL(PROCESS) 4ST-6,,
P3-L738,SELECTING ROBOT PL(PROCESS) 4ST-1,,
P3-L71C,TIP EXCHANGE MANU. -5,,
P3-L712,TIP EXCHANGE TIME PL3 (PROCESS),,
P3-L65F,SPEED DISAGREEMENT PL,,
P3-L609,PROFIBUS SLAVE11.12 FAULT,,
P3-L5D9,TIP EXCHANGE MANU. -2,,
P3-L56A,EXTENDED 1 PL,,
P3-L474,P2-L5 COMMUNICATION ALARM PL,,
P3-L451,AUTO SELECTION PL (PERIODIC),,
P3-L408,ROBOT ALARM,,
P3-L3FF,STANDARD POSITION PL (ROBOT) AM-32,,
P3-L3F8,STANDARD POSITION PL (ROBOT) AM-25,,
P3-L3E1,STANDARD POSITION PL (ROBOT) AM-2,,
P3-L3DB,FAULT PL (ROBOT) AM-28,,
P3-L3D5,FAULT PL (ROBOT) AM-22,,
P3-L3AA,FAILURE PL (ROBOT) AM-11,,
P3-L3A6,FAILURE PL (ROBOT) AM-7,,
P3-L398,MACHINING COMPLETED PL (ROBOT) AM-25,,
P3-L386,MACHINING COMPLETED PL (ROBOT) AM-7,,
P3-L37C,HOME POSITION PL (ROBOT) AM-29,,
P3-L374,HOME POSITION PL (ROBOT) AM-21,,
P3-L34F,ROBOT AUTO RUNNING PL (ROBOT) AM-16,,
P3-L347,ROBOT AUTO RUNNING PL (ROBOT) AM-8,,
P3-L325,ROBOT MASTER ON PL (ROBOT) AM-6,,
P3-L314,AUTO PL (ROBOT) AM-21,,
P3-L302,AUTO PL (ROBOT) AM-3,,
P3-L2F6,ALARM PL (ROBOT) AM-23,,
P3-L2B3,R/B-20 TIP FORMING ON,,
P3-L2A3,R/B-4 TIP FORMING ON,,
P3-L290,CYCLE TIME INPUT MODE,,
P3-L0B0,WRITE DATA SELECTING PL14,,
P3-L000,ADVANCE,,
P3-L71B,TIP EXCHANGE MANU. -4,,
P3-L711,TIP EXCHANGE TIME PL2 (PROCESS),,
P3-L56B,EXTENDED 2 PL,,
P3-L520,PRODUCTION INSTRUCTION 1 ADVANCE SELECTION,,
P3-L4E0,PARTS SET FAULT PL,,
P3-L475,P2-L6 COMMUNICATION ALARM PL,,
P3-L452,MANUAL SELECTION PL (PERIODIC),,
P3-L3F9,STANDARD POSITION PL (ROBOT) AM-26,,
P3-L3E0,STANDARD POSITION PL (ROBOT) AM-1,,
P3-L3DC,FAULT PL (ROBOT) AM-29,,
P3-L3D6,FAULT PL (ROBOT) AM-23,,
P3-L3CA,FAULT PL (ROBOT) AM-11,,
P3-L3A5,FAILURE PL (ROBOT) AM-6,,
P3-L39C,MACHINING COMPLETED PL (ROBOT) AM-29,,
P3-L387,MACHINING COMPLETED PL (ROBOT) AM-8,,
P3-L37B,HOME POSITION PL (ROBOT) AM-28,,
P3-L377,HOME POSITION PL (ROBOT) AM-24,,
P3-L36B,HOME POSITION PL (ROBOT) AM-12,,
P3-L35F,ROBOT AUTO RUNNING PL (ROBOT) AM-32,,
P3-L357,ROBOT AUTO RUNNING PL (ROBOT) AM-24,,
P3-L340,ROBOT AUTO RUNNING PL (ROBOT) AM-1,,
P3-L322,ROBOT MASTER ON PL (ROBOT) AM-3,,
P3-L303,AUTO PL (ROBOT) AM-4,,
P3-L2F5,ALARM PL (ROBOT) AM-22,,
P3-L2B2,R/B-19 TIP FORMING ON,,
P3-L2A0,R/B-1 TIP FORMING ON,,
P3-L244,MODEL CODE SETTING PL(PRODUCTION INSTRUCTION 2),,
P3-L0B3,WRITE DATA SELECTING PL17,,
P3-L083,COMMUNICATION FAILURE,,
P3-L040,INTERLOCK STATE 1/2,,
P3-L007,FRICTION POWER ON PL,,
P3-L73F,SELECTING ROBOT PL(PROCESS) 4ST-8,,
P3-L728,SELECTING ROBOT PL(PROCESS) 2ST-1,,
P3-L71A,TIP EXCHANGE MANU. -3,,
P3-L710,TIP EXCHANGE TIME PL1 (PROCESS),,
P3-L5DB,TIP EXCHANGE MANU. -4,,
P3-L56C,EXTENDED 3 PL,,
P3-L521,PRODUCTION INSTRUCTION 1 REVERSE SELECTION,,
P3-L4FA,DATA CHANGE CAN BE OPERATED,,
P3-L4E1,CYCLE TIME OVER FAULT,,
P3-L472,P2-L3 COMMUNICATION ALARM PL,,
P3-L410,FAULT PL(1/2),,
P3-L407,POWER SUPPLY FAULT,,
P3-L3FD,STANDARD POSITION PL (ROBOT) AM-30,,
P3-L3D7,FAULT PL (ROBOT) AM-24,,
P3-L3A4,FAILURE PL (ROBOT) AM-5,,
P3-L39B,MACHINING COMPLETED PL (ROBOT) AM-28,,
P3-L388,MACHINING COMPLETED PL (ROBOT) AM-9,,
P3-L376,HOME POSITION PL (ROBOT) AM-23,,
P3-L36C,HOME POSITION PL (ROBOT) AM-13,,
P3-L35E,ROBOT AUTO RUNNING PL (ROBOT) AM-31,,
P3-L356,ROBOT AUTO RUNNING PL (ROBOT) AM-23,,
P3-L341,ROBOT AUTO RUNNING PL (ROBOT) AM-2,,
P3-L331,ROBOT MASTER ON PL (ROBOT) AM-18,,
P3-L323,ROBOT MASTER ON PL (ROBOT) AM-4,,
P3-L304,AUTO PL (ROBOT) AM-5,,
P3-L2F4,ALARM PL (ROBOT) AM-21,,
P3-L2E2,ALARM PL (ROBOT) AM-3,,
P3-L2BF,R/B-32 TIP FORMING ON,,
P3-L2B1,R/B-18 TIP FORMING ON,,
P3-L2A1,R/B-2 TIP FORMING ON,,
P3-L278,EX MODEL CODE SETTING SELECTION PL,,
P3-L0B2,WRITE DATA SELECTING PL16,,
P3-L08C,STATUS FROM FB to P3_13,,
P3-L082,COMMUNICATION NORMAL,,
P3-L010,WORK PIECE SETTING CONFIRMATION LAMP,,
P3-L00A,SEQUENCE NO. STOP PL,,
P3-L006,PALLET FAILURE PL,,
P3-L73A,SELECTING ROBOT PL(PROCESS) 4ST-3,,
P3-L729,SELECTING ROBOT PL(PROCESS) 2ST-2,,
P3-L5DC,TIP EXCHANGE MANU. -5,,
P3-L5A1,DEVICE SELECTION (EM),,
P3-L522,PIF.1 CHECK SELECTING,,
P3-L4E2,ROBOT TOTAL FAULT,,
P3-L473,P2-L4 COMMUNICATION ALARM PL,,
P3-L461,P1-L2 COMMUNICATION ALARM PL,,
P3-L406,ALARM SCREEN LAMP,,
P3-L3FE,STANDARD POSITION PL (ROBOT) AM-31,,
P3-L3D0,FAULT PL (ROBOT) AM-17,,
P3-L3CC,FAULT PL (ROBOT) AM-13,,
P3-L3AF,FAILURE PL (ROBOT) AM-16,,
P3-L39A,MACHINING COMPLETED PL (ROBOT) AM-27,,
P3-L389,MACHINING COMPLETED PL (ROBOT) AM-10,,
P3-L371,HOME POSITION PL (ROBOT) AM-18,,
P3-L35D,ROBOT AUTO RUNNING PL (ROBOT) AM-30,,
P3-L355,ROBOT AUTO RUNNING PL (ROBOT) AM-22,,
P3-L34A,ROBOT AUTO RUNNING PL (ROBOT) AM-11,,
P3-L342,ROBOT AUTO RUNNING PL (ROBOT) AM-3,,
P3-L330,ROBOT MASTER ON PL (ROBOT) AM-17,,
P3-L320,ROBOT MASTER ON PL (ROBOT) AM-1,,
P3-L31C,AUTO PL (ROBOT) AM-29,,
P3-L305,AUTO PL (ROBOT) AM-6,,
P3-L2FF,ALARM PL (ROBOT) AM-32,,
P3-L2F3,ALARM PL (ROBOT) AM-20,,
P3-L2EB,ALARM PL (ROBOT) AM-12,,
P3-L2E3,ALARM PL (ROBOT) AM-4,,
P3-L2BE,R/B-31 TIP FORMING ON,,
P3-L2B0,R/B-17 TIP FORMING ON,,
P3-L0B5,WRITE DATA SELECTING PL19,,
P3-L08B,STATUS FROM FB to P3_12,,
P3-L081,IN COMMUNICATION,,
P3-L005,INSPECTION PL,,
P3-L735,SELECTING ROBOT PL(PROCESS) 3ST-6 / PERIODIC TIME -6 PL,,
P3-L5A0,DEVICE SELECTION (EX/Y),,
P3-L560,SETTING VALUE EXCEEDED(PRODUCTION COUNT),,
P3-L4E3,COMMUNICATION TOTAL FAULT,,
P3-L4DF,DISCONNECTION OPERATION ALLOWED,,
P3-L487,P3-L8 COMMUNICATION ALARM PL,,
P3-L470,P2-L1 COMMUNICATION ALARM PL,,
P3-L460,P1-L1 COMMUNICATION ALARM PL,,
P3-L405,SAFETY PLC FAULT PL,,
P3-L3D1,FAULT PL (ROBOT) AM-18,,
P3-L3CB,FAULT PL (ROBOT) AM-12,,
P3-L3C1,FAULT PL (ROBOT) AM-2,,
P3-L3AE,FAILURE PL (ROBOT) AM-15,,
P3-L370,HOME POSITION PL (ROBOT) AM-17,,
P3-L36A,HOME POSITION PL (ROBOT) AM-11,,
P3-L362,HOME POSITION PL (ROBOT) AM-3,,
P3-L35C,ROBOT AUTO RUNNING PL (ROBOT) AM-29,,
P3-L354,ROBOT AUTO RUNNING PL (ROBOT) AM-21,,
P3-L34B,ROBOT AUTO RUNNING PL (ROBOT) AM-12,,
P3-L343,ROBOT AUTO RUNNING PL (ROBOT) AM-4,,
P3-L333,ROBOT MASTER ON PL (ROBOT) AM-20,,
P3-L32F,ROBOT MASTER ON PL (ROBOT) AM-16,,
P3-L321,ROBOT MASTER ON PL (ROBOT) AM-2,,
P3-L31B,AUTO PL (ROBOT) AM-28,,
P3-L319,AUTO PL (ROBOT) AM-26,,
P3-L306,AUTO PL (ROBOT) AM-7,,
P3-L2FE,ALARM PL (ROBOT) AM-31,,
P3-L2F2,ALARM PL (ROBOT) AM-19,,
P3-L2EC,ALARM PL (ROBOT) AM-13,,
P3-L2E0,ALARM PL (ROBOT) AM-1,,
P3-L2BD,R/B-30 TIP FORMING ON,,
P3-L2B7,R/B-24 TIP FORMING ON,,
P3-L27C,PRODUCTION INSTRUCTION ADVANCE SELECTION,,
P3-L241,MODEL CODE 2 SETTING SELECTION PL,,
P3-L200,MANUAL (3/3) CENTER PL,,
P3-L180,MANUAL (2/3) LEFT END PL,,
P3-L0B4,WRITE DATA SELECTING PL18,,
P3-L08A,STATUS FROM FB to P3_11,,
P3-L080,ID NORMAL,,
P3-L004,ENDURANCE PL,,
P3-L73C,SELECTING ROBOT PL(PROCESS) 4ST-5,,
P3-L734,SELECTING ROBOT PL(PROCESS) 3ST-5 / PERIODIC TIME -5 PL,,
P3-L630,LOCATE3 INTERLOCK STATE PL,,
P3-L605,SPARE PL,,
P3-L5E0,SELECTION ROBOT PL,,
P3-L5DA,TIP EXCHANGE MANU. -3,,
P3-L5D2,TIP CHANGE TIME-3,,
P3-L5A3,DEVICE SELECTION (EK),,
P3-L511,OPERATION MODE PB18,,
P3-L4FB,TIME SETTING INITIALIZE SW SELECTION,,
P3-L486,P3-L7 COMMUNICATION ALARM PL,,
P3-L471,P2-L2 COMMUNICATION ALARM PL,,
P3-L463,P1-L4 COMMUNICATION ALARM PL,,
P3-L432,FAULT F3 PL,,
P3-L404,COMMUNICATION ALARM PL,,
P3-L3EF,STANDARD POSITION PL (ROBOT) AM-16,,
P3-L3D2,FAULT PL (ROBOT) AM-19,,
P3-L3CE,FAULT PL (ROBOT) AM-15,,
P3-L3C0,FAULT PL (ROBOT) AM-1,,
P3-L3B8,FAILURE PL (ROBOT) AM-25,,
P3-L3AD,FAILURE PL (ROBOT) AM-14,,
P3-L373,HOME POSITION PL (ROBOT) AM-20,,
P3-L36F,HOME POSITION PL (ROBOT) AM-16,,
P3-L363,HOME POSITION PL (ROBOT) AM-4,,
P3-L35B,ROBOT AUTO RUNNING PL (ROBOT) AM-28,,
P3-L353,ROBOT AUTO RUNNING PL (ROBOT) AM-20,,
P3-L34C,ROBOT AUTO RUNNING PL (ROBOT) AM-13,,
P3-L33A,ROBOT MASTER ON PL (ROBOT) AM-27,,
P3-L332,ROBOT MASTER ON PL (ROBOT) AM-19,,
P3-L31A,AUTO PL (ROBOT) AM-27,,
P3-L318,AUTO PL (ROBOT) AM-25,,
P3-L307,AUTO PL (ROBOT) AM-8,,
P3-L2FD,ALARM PL (ROBOT) AM-30,,
P3-L2F1,ALARM PL (ROBOT) AM-18,,
P3-L2E1,ALARM PL (ROBOT) AM-2,,
P3-L2C0,FAULT PL (STEP UP COM.),,
P3-L2B6,R/B-23 TIP FORMING ON,,
P3-L240,MODEL CODE 1 SETTING SELECTION PL,,
P3-L221,CAR TYPE CODE SET PL,,
P3-L140,MANUAL (1/3) CENTER PL,,
P3-L0D0,SAFETY REMOTE I/O INTERLOCK STATE PL,,
P3-L0B7,WRITE DATA SELECTING PL21,,
P3-L087,COMMNICATIONS COMPLETED,,
P3-L73B,SELECTING ROBOT PL(PROCESS) 4ST-4,,
P3-L737,SELECTING ROBOT PL(PROCESS) 3ST-8 / PERIODIC TIME -8 PL,,
P3-L72B,SELECTING ROBOT PL(PROCESS) 2ST-4,,
P3-L68C,SPEED DISAGREEMENT PL,,
P3-L604,SPARE PL,,
P3-L5DF,TIP EXCHANGE MANU. -8,,
P3-L5D3,TIP CHANGE TIME-4,,
P3-L5A2,DEVICE SELECTION (EL),,
P3-L510,OPERATION MODE PB17,,
P3-L508,OPERATION MODE PB9,,
P3-L4FE,CUT OFF SW SELECTING PL,,
P3-L485,P3-L6 COMMUNICATION ALARM PL,,
P3-L46A,P1-L3 COMMUNICATION ALARM PL(PC-LINK),,
P3-L462,P1-L3 COMMUNICATION ALARM PL(FL-NET),,
P3-L433,FAULT F4 PL,,
P3-L40B,COMMUNICATION ALARM,,
P3-L403,ROBOT FAULT PL,,
P3-L3F2,STANDARD POSITION PL (ROBOT) AM-19,,
P3-L3EE,STANDARD POSITION PL (ROBOT) AM-15,,
P3-L3D3,FAULT PL (ROBOT) AM-20,,
P3-L3CD,FAULT PL (ROBOT) AM-14,,
P3-L3C3,FAULT PL (ROBOT) AM-4,,
P3-L3B9,FAILURE PL (ROBOT) AM-26,,
P3-L3A9,FAILURE PL (ROBOT) AM-10,,
P3-L39F,MACHINING COMPLETED PL (ROBOT) AM-32,,
P3-L393,MACHINING COMPLETED PL (ROBOT) AM-20,,
P3-L372,HOME POSITION PL (ROBOT) AM-19,,
P3-L360,HOME POSITION PL (ROBOT) AM-1,,
P3-L35A,ROBOT AUTO RUNNING PL (ROBOT) AM-27,,
P3-L352,ROBOT AUTO RUNNING PL (ROBOT) AM-19,,
P3-L335,ROBOT MASTER ON PL (ROBOT) AM-22,,
P3-L32D,ROBOT MASTER ON PL (ROBOT) AM-14,,
P3-L2FC,ALARM PL (ROBOT) AM-29,,
P3-L2F0,ALARM PL (ROBOT) AM-17,,
P3-L2EA,ALARM PL (ROBOT) AM-11,,
P3-L2E6,ALARM PL (ROBOT) AM-7,,
P3-L2B5,R/B-22 TIP FORMING ON,,
P3-L243,MODEL CODE SETTING PL(PRODUCTION INSTRUCTION 1),,
P3-L220,CAR TYPE CODE SET PL,,
P3-L1E0,MANUAL (3/3) LEFT END PL,,
P3-L0B6,WRITE DATA SELECTING PL20,,
P3-L0AA,WRITE DATA SELECTING PL8,,
P3-L0A0,WRITE DATA SELECTION,,
P3-L086,ID INVALID,,
P3-L736,SELECTING ROBOT PL(PROCESS) 3ST-7 / PERIODIC TIME -7 PL,,
P3-L72C,SELECTING ROBOT PL(PROCESS) 2ST-5,,
P3-L640,LOCATE4 INTERLOCK STATE PL,,
P3-L607,SAFETY PLC SELF DIAGNOSIS PL,,
P3-L5D0,TIP CHANGE TIME-1,,
P3-L5A5,DEVICE SELECTION (ES),,
P3-L591,DEVICE SELECTION (M),,
P3-L513,OPERATION MODE PB20,,
P3-L509,OPERATION MODE PB10,,
P3-L4C2,WELD TIMER 3-COMM. DISCONNECT SITUATION,,
P3-L4BE,BETWEEN PRODUCTION 4-COMM. DISCONNECT SITUATION,,
P3-L4B0,COMMUNICATION CUT OFF SCREEN PL SITUATIONS,,
P3-L484,P3-L5 COMMUNICATION ALARM PL,,
P3-L465,P1-L6 COMMUNICATION ALARM PL,,
P3-L430,FAULT F1 PL,,
P3-L40A,COMMUNICATION ALARM,,
P3-L402,SHORT ALARM LAMP,,
P3-L3F3,STANDARD POSITION PL (ROBOT) AM-20,,
P3-L3ED,STANDARD POSITION PL (ROBOT) AM-14,,
P3-L3C2,FAULT PL (ROBOT) AM-3,,
P3-L3B6,FAILURE PL (ROBOT) AM-23,,
P3-L3A8,FAILURE PL (ROBOT) AM-9,,
P3-L39E,MACHINING COMPLETED PL (ROBOT) AM-31,,
P3-L392,MACHINING COMPLETED PL (ROBOT) AM-19,,
P3-L36D,HOME POSITION PL (ROBOT) AM-14,,
P3-L361,HOME POSITION PL (ROBOT) AM-2,,
P3-L351,ROBOT AUTO RUNNING PL (ROBOT) AM-18,,
P3-L33C,ROBOT MASTER ON PL (ROBOT) AM-29,,
P3-L334,ROBOT MASTER ON PL (ROBOT) AM-21,,
P3-L32E,ROBOT MASTER ON PL (ROBOT) AM-15,,
P3-L308,AUTO PL (ROBOT) AM-9,,
P3-L2FB,ALARM PL (ROBOT) AM-28,,
P3-L2EF,ALARM PL (ROBOT) AM-16,,
P3-L2E7,ALARM PL (ROBOT) AM-8,,
P3-L2B4,R/B-21 TIP FORMING ON,,
P3-L2AF,R/B-16 TIP FORMING ON,,
P3-L274,TERMINAL5 PL,,
P3-L250,FAULT PL(2/2),,
P3-L242,CAR TYPE CHANGE COMPLETE,,
P3-L1A0,MANUAL (2/3) CENTER PL,,
P3-L0F5,CHANGE SCREEN a2,,
P3-L0AB,WRITE DATA SELECTING PL9,,
P3-L0A1,WRITE DATA SELECTION,,
P3-L08F,32ch ACCESS MODE SETTING,,
P3-L085,WRITE ENABLE,,
P3-L009,AUTOMATIC RUNNING PL,,
P3-L731,SELECTING ROBOT PL(PROCESS) 3ST-2 / PERIODIC TIME -2 PL,,
P3-L606,SPARE PL,,
P3-L5DD,TIP EXCHANGE MANU. -6,,
P3-L5D1,TIP CHANGE TIME-2,,
P3-L5A4,DEVICE SELECTION (ET/C),,
P3-L590,DEVICE SELECTION (X/Y),,
P3-L582,P3 PROGRAM SELECTED,,
P3-L512,OPERATION MODE PB19,,
P3-L506,OPERATION MODE PB7,,
P3-L4C3,WELD TIMER 4-COMM. DISCONNECT SITUATION,,
P3-L4BD,BETWEEN PRODUCTION 3-COMM. DISCONNECT SITUATION,,
P3-L483,P3-L4 COMMUNICATION ALARM PL,,
P3-L464,P1-L5 COMMUNICATION ALARM PL,,
P3-L458,PERIODIC EXCHANGE SELECTING PL,,
P3-L431,FAULT F2 PL,,
P3-L401,CYCLE TIME-OVER ALARM PL,,
P3-L3F0,STANDARD POSITION PL (ROBOT) AM-17,,
P3-L3EC,STANDARD POSITION PL (ROBOT) AM-13,,
P3-L3E9,STANDARD POSITION PL (ROBOT) AM-10,,
P3-L3CF,FAULT PL (ROBOT) AM-16,,
P3-L3C5,FAULT PL (ROBOT) AM-6,,
P3-L3BF,FAILURE PL (ROBOT) AM-32,,
P3-L3B7,FAILURE PL (ROBOT) AM-24,,
P3-L39D,MACHINING COMPLETED PL (ROBOT) AM-30,,
P3-L391,MACHINING COMPLETED PL (ROBOT) AM-18,,
P3-L36E,HOME POSITION PL (ROBOT) AM-15,,
P3-L366,HOME POSITION PL (ROBOT) AM-7,,
P3-L350,ROBOT AUTO RUNNING PL (ROBOT) AM-17,,
P3-L33B,ROBOT MASTER ON PL (ROBOT) AM-28,,
P3-L337,ROBOT MASTER ON PL (ROBOT) AM-24,,
P3-L32B,ROBOT MASTER ON PL (ROBOT) AM-12,,
P3-L31F,AUTO PL (ROBOT) AM-32,,
P3-L309,AUTO PL (ROBOT) AM-10,,
P3-L2FA,ALARM PL (ROBOT) AM-27,,
P3-L2E4,ALARM PL (ROBOT) AM-5,,
P3-L275,TERMINAL6 PL,,
P3-L100,MANUAL (1/3) RIGHT END PL,,
P3-L0F4,CHANGE SCREEN a1,,
P3-L0B9,WRITE DATA SELECTING PL23,,
P3-L0AC,WRITE DATA SELECTING PL10,,
P3-L0A2,WRITE DATA SELECTION,,
P3-L08E,16ch ACCESS MODE SETTING,,
P3-L084,COMMUNICATION POSITION,,
P3-L008,8 SWITCHES D-LINK CUT OFF,,
P3-L730,SELECTING ROBOT PL(PROCESS) 3ST-1 / PERIODIC TIME -1 PL,,
P3-L72A,SELECTING ROBOT PL(PROCESS) 2ST-3,,
P3-L722,SELECTING ROBOT PL(PROCESS) 1ST-3,,
P3-L650,LOCATE5 INTERLOCK STATE PL,,
P3-L601,BATTERY VOLTAGE DECREASE PL,,
P3-L5DE,TIP EXCHANGE MANU. -7,,
P3-L5D6,TIP CHANGE TIME-7,,
P3-L5A7,DEVICE SELECTION (GM),,
P3-L593,DEVICE SELECTION (K),,
P3-L50F,OPERATION MODE PB16,,
P3-L507,OPERATION MODE PB8,,
P3-L4FF,RESET PRESENT NUMBER,,
